analysis_type,station_name,station_type,total_casual_trips_2024,unique_casual_riders,avg_trips_per_active_day,casual_percentage,composite_roi_score,investment_recommendation,recommended_tactics,conservative_conversion_target,optimistic_conversion_target,annual_revenue_potential,campaign_timeline_priority,success_metrics_target
STATION_ROI_ANALYSIS,"""Normal Ave & Archer Ave""",Quality Usage Station,354,1,2.13,25.34,59.49,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,53,89,12744,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Shabbona Park""",Commuter Station,129,1,1.54,70.49,59.43,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,19,32,4644,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Western Ave & Monroe St""",Quality Usage Station,442,1,2.01,27.32,59.40,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,66,111,15912,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Ping Tom Park (East)""",Quality Usage Station,464,1,2.49,41.10,59.24,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,70,116,16704,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Narragansett Ave & Montrose Ave""",Emerging Opportunity,113,1,1.71,62.43,59.24,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,17,28,4068,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Laramie Ave & Irving Park Rd""",Emerging Opportunity,165,1,1.32,67.62,58.96,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,25,41,5940,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Shields Ave & 28th Pl""",Quality Usage Station,412,1,2.26,13.90,58.84,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,62,103,14832,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Racine Ave & 13th St""",Quality Usage Station,385,1,2.09,28.82,58.63,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,58,96,13860,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Merrimac Park""",Emerging Opportunity,104,1,1.39,63.03,58.47,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,16,26,3744,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Lamon Ave & Belmont Ave""",Commuter Station,110,1,1.24,60.77,58.24,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,17,28,3960,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""MLK Jr Dr & 63rd St""",Emerging Opportunity,177,1,1.33,64.13,58.10,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,27,44,6372,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Western Ave & Ardmore Ave""",Commuter Station,196,1,1.41,67.35,58.06,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,29,49,7056,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Wentworth Ave & 63rd St""",Emerging Opportunity,129,1,1.22,61.14,58.06,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,19,32,4644,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Francisco Ave & Montrose Ave""",Quality Usage Station,372,1,1.92,44.66,57.97,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,56,93,13392,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Harlem Ave & Irving Park Rd""",Emerging Opportunity,163,1,1.63,67.63,57.92,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,24,41,5868,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Whipple/Irving Park""",Quality Usage Station,352,1,1.75,47.44,57.84,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,53,88,12672,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Public Rack - Washtenaw Ave & Superior St""",Commuter Station,220,1,1.56,27.71,57.84,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,33,55,7920,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Marmora Ave & Irving Park Rd""",Emerging Opportunity,107,1,1.34,69.48,57.84,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,16,27,3852,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Albany Ave & Belmont Ave""",Quality Usage Station,284,1,1.66,45.01,57.76,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,43,71,10224,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Dorchester Ave & 63rd St""",Quality Usage Station,366,1,2.10,31.72,57.74,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,55,92,13176,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Ogden Ave & Roosevelt Rd""",Quality Usage Station,367,1,1.91,19.01,57.73,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,55,92,13212,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Austin Blvd & Chicago Ave""",Emerging Opportunity,106,1,1.25,70.20,57.65,Minimal Investment ($100-500/year),Conversion-Focused Signage + Member Benefits Display + Peer Influence,16,27,3816,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Warren Park West""",Quality Usage Station,287,1,1.82,26.95,57.61,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,43,72,10332,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Western Ave & Gunnison St""",Quality Usage Station,234,1,1.66,24.84,57.61,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,35,59,8424,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""California Ave & Lake St""",Quality Usage Station,396,1,1.80,45.57,57.50,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,59,99,14256,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Springfield Ave & 47th St""",Emerging Opportunity,157,1,1.37,87.22,57.50,Minimal Investment ($100-500/year),Conversion-Focused Signage + Member Benefits Display + Peer Influence,24,39,5652,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""2112 W Peterson Ave""",Quality Usage Station,228,1,1.58,32.85,57.41,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,34,57,8208,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Kilbourn Ave & Milwaukee Ave""",Quality Usage Station,231,1,1.76,41.32,57.33,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,35,58,8316,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""N Damen Ave & W Chicago Ave""",Commuter Station,351,1,1.93,26.55,57.22,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,53,88,12636,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Kedzie Ave & Lake St""",Quality Usage Station,278,1,1.65,39.83,57.21,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,42,70,10008,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Albany Ave & 26th St""",Emerging Opportunity,108,1,1.50,61.71,57.20,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,16,27,3888,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Campbell Ave & Irving Park Rd""",Quality Usage Station,207,1,1.52,38.98,57.17,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,31,52,7452,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Public Rack - Lafayette Ave & 95th St""",Emerging Opportunity,106,1,1.26,60.92,57.15,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,16,27,3816,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Loomis St & Archer Ave""",Quality Usage Station,485,1,1.95,32.51,57.10,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,73,121,17460,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Ashland Ave & Archer Ave""",Quality Usage Station,383,1,1.68,32.43,57.10,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,57,96,13788,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""South Shore Dr & 67th St""",Quality Usage Station,494,1,2.41,39.55,57.09,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,74,124,17784,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Fairfield Ave & 44th St""",Emerging Opportunity,119,1,1.25,63.98,57.07,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,18,30,4284,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Karlov Ave & Armitage Ave""",Commuter Station,319,1,1.72,41.70,57.06,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,48,80,11484,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Central Park Ave & North Ave""",Quality Usage Station,303,1,1.76,40.19,56.94,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,45,76,10908,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Sawyer Ave & Irving Park Rd""",Quality Usage Station,413,1,1.99,32.39,56.93,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,62,103,14868,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""California Ave & Granville Ave""",Quality Usage Station,237,1,1.68,27.18,56.92,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,36,59,8532,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Western Ave & Berteau Ave""",Commuter Station,319,1,1.97,27.60,56.91,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,48,80,11484,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Sacramento Blvd & Addison St""",Quality Usage Station,392,1,1.96,46.45,56.90,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,59,98,14112,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Pulaski Rd & Eddy St""",Quality Usage Station,285,1,1.70,48.47,56.88,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,43,71,10260,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Kedzie Ave & 21st St""",Quality Usage Station,220,1,1.46,38.19,56.85,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,33,55,7920,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""St. Louis Ave & Balmoral Ave""",Quality Usage Station,357,1,1.85,36.13,56.81,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,54,89,12852,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Wood St & 35th St""",Commuter Station,200,1,1.45,29.46,56.74,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,30,50,7200,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Stony Island Ave & 67th St""",Emerging Opportunity,191,1,1.50,62.42,56.74,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,29,48,6876,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Perry Ave & 69th St""",Emerging Opportunity,183,1,1.35,63.54,56.66,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,27,46,6588,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Kildare Ave & Montrose Ave""",Quality Usage Station,300,1,1.59,37.69,56.64,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,45,75,10800,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""State St & 29th St""",Quality Usage Station,256,1,1.82,29.26,56.62,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,38,64,9216,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""N Shore Channel Trail & Argyle St""",Quality Usage Station,336,1,1.85,34.67,56.59,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,50,84,12096,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Dodge Ave & Mulford St""",Commuter Station,202,1,1.44,39.07,56.59,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,30,51,7272,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""California Ave & 21st St""",Quality Usage Station,270,1,1.60,43.41,56.58,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,41,68,9720,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Warren Park East""",Commuter Station,289,1,1.63,35.20,56.54,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,43,72,10404,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Loomis Blvd & 84th St""",Emerging Opportunity,153,1,1.20,94.44,56.54,Minimal Investment ($100-500/year),Conversion-Focused Signage + Member Benefits Display + Peer Influence,23,38,5508,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Sayre Ave & Diversey Ave""",Emerging Opportunity,105,1,1.38,66.46,56.54,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,16,26,3780,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Kostner Ave & Devon Ave""",Commuter Station,181,1,1.89,68.30,56.49,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,27,45,6516,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Kenosha Ave & Wellington Ave""",Quality Usage Station,216,1,1.66,45.19,56.48,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,32,54,7776,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Damen Ave/Coulter St""",Commuter Station,383,1,1.90,44.28,56.47,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,57,96,13788,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Knox Ave & Montrose Ave""",Quality Usage Station,425,1,1.91,37.61,56.46,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,64,106,15300,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Oakley Ave & Touhy Ave""",Quality Usage Station,323,1,1.87,43.89,56.38,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,48,81,11628,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Valli Produce - Evanston Plaza""",Quality Usage Station,401,1,1.99,43.30,56.33,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,60,100,14436,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Western Ave & Howard St""",Quality Usage Station,398,1,1.90,34.70,56.28,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,60,100,14328,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Commercial Ave & 130th St""",Emerging Opportunity,111,1,1.35,91.74,56.19,Minimal Investment ($100-500/year),Conversion-Focused Signage + Member Benefits Display + Peer Influence,17,28,3996,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Springfield Ave & North Ave""",Quality Usage Station,236,1,1.51,48.86,56.15,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,35,59,8496,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Central Park Ave & Ohio St""",Emerging Opportunity,141,1,1.22,90.97,56.14,Minimal Investment ($100-500/year),Conversion-Focused Signage + Member Benefits Display + Peer Influence,21,35,5076,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Budlong Woods Library""",Quality Usage Station,211,1,1.62,39.29,56.13,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,32,53,7596,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Western Ave & Granville Ave""",Quality Usage Station,322,1,1.80,31.26,56.11,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,48,81,11592,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Ridge Blvd & Touhy Ave""",Quality Usage Station,318,1,1.82,34.42,56.11,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,48,80,11448,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""MLK Jr Dr & 47th St""",Quality Usage Station,247,1,1.64,37.20,56.09,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,37,62,8892,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Halsted St & 37th St""",Quality Usage Station,207,1,1.53,37.84,56.07,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,31,52,7452,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Cottage Grove Ave & 63rd St""",Quality Usage Station,391,1,1.91,34.06,56.04,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,59,98,14076,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Keystone Ave & Montrose Ave""",Quality Usage Station,370,1,1.81,30.30,56.02,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,56,93,13320,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Kostner Ave & Wrightwood Ave""",Quality Usage Station,215,1,1.49,31.71,56.02,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,32,54,7740,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Dorchester Ave & 49th St""",Quality Usage Station,331,1,1.78,25.60,56.01,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,50,83,11916,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Lincoln Ave & Peterson Ave""",Quality Usage Station,260,1,1.81,29.92,55.92,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,39,65,9360,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Ridge Blvd & Howard St""",Quality Usage Station,286,1,1.60,32.57,55.89,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,43,72,10296,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Kilbourn Ave & Irving Park Rd""",Quality Usage Station,299,1,1.76,34.93,55.83,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,45,75,10764,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""N Clark St & W Elm St""",Quality Usage Station,216,1,1.73,33.86,55.81,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,32,54,7776,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Cottage Grove Ave & 47th St""",Quality Usage Station,218,1,1.59,21.27,55.68,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,33,55,7848,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Western Ave & Lunt Ave""",Commuter Station,397,1,1.76,24.51,55.66,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,60,99,14292,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Milwaukee Ave & Cuyler Ave""",Quality Usage Station,311,1,1.77,42.54,55.65,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,47,78,11196,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Monticello Ave & Lawrence Ave""",Quality Usage Station,406,1,1.89,37.70,55.59,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,61,102,14616,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Kedzie Ave & Bryn Mawr Ave""",Quality Usage Station,252,1,1.69,32.60,55.58,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,38,63,9072,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Virginia Ave & Catalpa Ave""",Commuter Station,141,1,1.34,58.75,55.50,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,21,35,5076,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Union Ave & Root St""",Emerging Opportunity,112,1,1.17,50.68,55.49,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,17,28,4032,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Leavitt St & Archer Ave""",Quality Usage Station,484,1,1.97,46.05,55.48,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,73,121,17424,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Public Rack - Christiana Ave & Belmont Ave""",Quality Usage Station,258,1,1.58,45.74,55.48,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,39,65,9288,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Dodge Ave & Main St""",Quality Usage Station,218,1,1.63,40.37,55.46,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,33,55,7848,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Central Park Ave & Ardmore Ave""",Commuter Station,185,1,1.55,50.55,55.45,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,28,46,6660,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Chicago State University""",Emerging Opportunity,174,1,1.43,67.44,55.40,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,26,44,6264,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Keystone Ave & Fullerton Ave""",Quality Usage Station,422,1,1.89,34.31,55.39,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,63,106,15192,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Kedzie Ave & Foster Ave""",Quality Usage Station,442,1,1.92,44.69,55.34,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,66,111,15912,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Indiana Ave & 40th St""",Emerging Opportunity,190,1,1.45,62.50,55.34,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,29,48,6840,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Cottage Grove Ave & 51st St""",Quality Usage Station,391,1,1.87,37.81,55.33,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,59,98,14076,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Clark St & Jarvis Ave""",Quality Usage Station,374,1,1.75,27.70,55.32,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,56,94,13464,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Lowell Ave & Armitage Ave""",Emerging Opportunity,102,1,1.52,58.29,55.32,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,15,26,3672,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Calumet Ave & 51st St""",Quality Usage Station,285,1,1.75,43.25,55.28,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,43,71,10260,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Leclaire Ave & Belmont Ave""",Emerging Opportunity,124,1,1.41,52.99,55.26,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,19,31,4464,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""DuSable Museum""",Quality Usage Station,231,1,1.82,34.63,54.99,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,35,58,8316,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Western Ave & 24th St""",Commuter Station,273,1,1.60,35.04,54.80,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,41,68,9828,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Cottage Grove Ave & 43rd St""",Quality Usage Station,330,1,1.77,38.64,54.76,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,50,83,11880,Low Priority (Q3-Q4 2025),5-15% conversion rate target
